start_date,end_date,status,ip_address,progress,duration_in_seconds,finished,recorded_date,response_id,recipient_last_name,recipient_first_name,recipient_email,external_reference,location_latitude,location_longitude,distribution_channel,user_language,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,list,block,phase,item,sensibility,concreteness,type,direction,text,correct_response,correct_response_2,correct,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit,consent
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_66_0,end_fixation,keypress(Space),response,142.95999999999185,137698,137707.3,137724.04,137867,137870,2020-11-18T12:05:37Z,137890.48,4,2,exp,134,nonsense,transfer,NA,NA,Shane swam the cards with you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_66_1,w,keypress(w),response,41.51999999998952,137870,137873.86,137890.48,137932,137934,2020-11-18T12:05:37Z,137958.02,4,2,exp,134,nonsense,transfer,NA,NA,Shane swam the cards with you.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_66,NA,NA,completion,207.95999999999185,137698,137707.3,137724.04,137932,137935,2020-11-18T12:05:37Z,137958.02,4,2,exp,134,nonsense,transfer,NA,NA,Shane swam the cards with you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_67_0,end_fixation,keypress(Space),response,104.98000000001048,137935,137940.54,137958.02,138063,138066,2020-11-18T12:05:37Z,138091.38,4,2,exp,47,sensible,abstract,no_transfer,NA,Alyssa sang the song with you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_67_1,w,keypress(w),response,87.61999999999534,138066,138074.56,138091.38,138179,138182,2020-11-18T12:05:37Z,138207.2,4,2,exp,47,sensible,abstract,no_transfer,NA,Alyssa sang the song with you.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_67,NA,NA,completion,220.98000000001048,137935,137940.54,137958.02,138179,138183,2020-11-18T12:05:37Z,138207.2,4,2,exp,47,sensible,abstract,no_transfer,NA,Alyssa sang the song with you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_68_0,end_fixation,keypress(Space),response,72.79999999998836,138183,138190.54,138207.2,138280,138282,2020-11-18T12:05:37Z,138307.28,4,2,exp,56,sensible,abstract,no_transfer,NA,You complained about Monet.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_68_1,w,keypress(w),response,51.720000000001164,138283,138290.62,138307.28,138359,138363,2020-11-18T12:05:37Z,138391.08,4,2,exp,56,sensible,abstract,no_transfer,NA,You complained about Monet.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_68,NA,NA,completion,151.79999999998836,138183,138190.54,138207.2,138359,138363,2020-11-18T12:05:37Z,138391.08,4,2,exp,56,sensible,abstract,no_transfer,NA,You complained about Monet.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_69_0,end_fixation,keypress(Space),response,83.9200000000128,138363,138374.48,138391.08,138475,138478,2020-11-18T12:05:37Z,138507.28,4,2,exp,97,nonsense,transfer,NA,NA,James festered relief to you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_69_1,w,keypress(w),response,59.720000000001164,138479,138490.6,138507.28,138567,138571,2020-11-18T12:05:37Z,138590.64,4,2,exp,97,nonsense,transfer,NA,NA,James festered relief to you.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_69,NA,NA,completion,175.9200000000128,138363,138374.48,138391.08,138567,138571,2020-11-18T12:05:37Z,138590.64,4,2,exp,97,nonsense,transfer,NA,NA,James festered relief to you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_70_0,end_fixation,keypress(Space),response,89.35999999998603,138571,138573.8,138590.64,138680,138683,2020-11-18T12:05:38Z,138708.04,4,2,exp,9,sensible,abstract,transfer,towards,Catherine complained to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_70_1,w,keypress(w),response,31.95999999999185,138683,138691.18,138708.04,138740,138743,2020-11-18T12:05:38Z,138773.94,4,2,exp,9,sensible,abstract,transfer,towards,Catherine complained to you.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_70,NA,NA,completion,149.35999999998603,138571,138573.8,138590.64,138740,138743,2020-11-18T12:05:38Z,138773.94,4,2,exp,9,sensible,abstract,transfer,towards,Catherine complained to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_71_0,end_fixation,keypress(Space),response,97.05999999999767,138743,138758.02,138773.94,138871,138875,2020-11-18T12:05:38Z,138907.28,4,2,exp,89,nonsense,transfer,NA,NA,Miguel rolled you adoration.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_71_1,s,keypress(s),response,75.72000000000116,138875,138891.36,138907.28,138983,138987,2020-11-18T12:05:38Z,139007.08,4,2,exp,89,nonsense,transfer,NA,NA,Miguel rolled you adoration.,s,s,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_71,NA,NA,completion,209.05999999999767,138743,138758.02,138773.94,138983,138987,2020-11-18T12:05:38Z,139007.08,4,2,exp,89,nonsense,transfer,NA,NA,Miguel rolled you adoration.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_72_0,end_fixation,keypress(Space),response,59.920000000012806,138987,138991.22,139007.08,139067,139070,2020-11-18T12:05:38Z,139090.6,4,2,exp,42,sensible,abstract,no_transfer,NA,You and Leobardo took the lesson.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_72_1,s,keypress(s),response,104.39999999999418,139070,139073.84,139090.6,139195,139198,2020-11-18T12:05:38Z,139224.76,4,2,exp,42,sensible,abstract,no_transfer,NA,You and Leobardo took the lesson.,w,w,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_72,NA,NA,completion,187.9200000000128,138987,138991.22,139007.08,139195,139198,2020-11-18T12:05:38Z,139224.76,4,2,exp,42,sensible,abstract,no_transfer,NA,You and Leobardo took the lesson.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_73_0,end_fixation,keypress(Space),response,62.23999999999069,139199,139207.22,139224.76,139287,139290,2020-11-18T12:05:38Z,139323.92,4,2,exp,109,nonsense,transfer,NA,NA,Cindy blanketed you the chance.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_73_1,s,keypress(s),response,67.0799999999872,139290,139307.28,139323.92,139391,139394,2020-11-18T12:05:38Z,139423.92,4,2,exp,109,nonsense,transfer,NA,NA,Cindy blanketed you the chance.,s,s,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_73,NA,NA,completion,166.2399999999907,139198,139207.22,139224.76,139391,139394,2020-11-18T12:05:38Z,139423.92,4,2,exp,109,nonsense,transfer,NA,NA,Cindy blanketed you the chance.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_74_0,end_fixation,keypress(Space),response,55.079999999987194,139395,139407.16,139423.92,139479,139483,2020-11-18T12:05:38Z,139508.06,4,2,exp,95,nonsense,transfer,NA,NA,You swam David the truth.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_74_1,s,keypress(s),response,70.94000000000233,139484,139491.14,139508.06,139579,139582,2020-11-18T12:05:38Z,139607.22,4,2,exp,95,nonsense,transfer,NA,NA,You swam David the truth.,s,s,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_74,NA,NA,completion,155.0799999999872,139395,139407.16,139423.92,139579,139583,2020-11-18T12:05:38Z,139607.22,4,2,exp,95,nonsense,transfer,NA,NA,You swam David the truth.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_75_0,end_fixation,keypress(Space),response,63.779999999998836,139583,139591.26,139607.22,139671,139674,2020-11-18T12:05:39Z,139708.08,4,2,exp,91,nonsense,transfer,NA,NA,You hoarded your love to Prakhar.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_75_1,w,keypress(w),response,126.9200000000128,139674,139691.36,139708.08,139835,139839,2020-11-18T12:05:39Z,139857.86,4,2,exp,91,nonsense,transfer,NA,NA,You hoarded your love to Prakhar.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_75,NA,NA,completion,227.77999999999884,139583,139591.26,139607.22,139835,139839,2020-11-18T12:05:39Z,139857.86,4,2,exp,91,nonsense,transfer,NA,NA,You hoarded your love to Prakhar.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_76_0,end_fixation,keypress(Space),response,21.14000000001397,139839,139841.14,139857.86,139879,139882,2020-11-18T12:05:39Z,139907.34,4,2,exp,132,nonsense,transfer,NA,NA,You pocketed the bike to Ijhanea.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_76_1,w,keypress(w),response,131.6600000000035,139882,139891.14,139907.34,140039,140043,2020-11-18T12:05:39Z,140073.84,4,2,exp,132,nonsense,transfer,NA,NA,You pocketed the bike to Ijhanea.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_76,NA,NA,completion,181.14000000001397,139839,139841.14,139857.86,140039,140043,2020-11-18T12:05:39Z,140073.84,4,2,exp,132,nonsense,transfer,NA,NA,You pocketed the bike to Ijhanea.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_77_0,end_fixation,keypress(Space),response,5.1600000000034925,140043,140057.84,140073.84,140079,140082,2020-11-18T12:05:39Z,140107.6,4,2,exp,108,nonsense,transfer,NA,NA,Michael shambled you loyalty.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_77_1,w,keypress(w),response,115.39999999999418,140082,140091.22,140107.6,140223,140227,2020-11-18T12:05:39Z,140257.8,4,2,exp,108,nonsense,transfer,NA,NA,Michael shambled you loyalty.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_77,NA,NA,completion,149.1600000000035,140043,140057.84,140073.84,140223,140227,2020-11-18T12:05:39Z,140257.8,4,2,exp,108,nonsense,transfer,NA,NA,Michael shambled you loyalty.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_78_0,end_fixation,keypress(Space),response,26.20000000001164,140227,140241.22,140257.8,140284,140286,2020-11-18T12:05:39Z,140308.08,4,2,exp,59,sensible,abstract,no_transfer,NA,You spent your time around Meaghan.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_78_1,w,keypress(w),response,94.9200000000128,140287,140291.18,140308.08,140403,140408,2020-11-18T12:05:39Z,140440.58,4,2,exp,59,sensible,abstract,no_transfer,NA,You spent your time around Meaghan.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_78,NA,NA,completion,145.20000000001164,140227,140241.22,140257.8,140403,140408,2020-11-18T12:05:39Z,140440.58,4,2,exp,59,sensible,abstract,no_transfer,NA,You spent your time around Meaghan.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_79_0,end_fixation,keypress(Space),response,42.420000000012806,140408,140423.76,140440.58,140483,140486,2020-11-18T12:05:39Z,140508.04,4,2,exp,48,sensible,abstract,no_transfer,NA,Haile thought about your idea.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_79_1,w,keypress(w),response,86.95999999999185,140487,140491.14,140508.04,140595,140599,2020-11-18T12:05:39Z,140623.88,4,2,exp,48,sensible,abstract,no_transfer,NA,Haile thought about your idea.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_79,NA,NA,completion,154.4200000000128,140408,140423.76,140440.58,140595,140599,2020-11-18T12:05:39Z,140623.88,4,2,exp,48,sensible,abstract,no_transfer,NA,Haile thought about your idea.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_80_0,end_fixation,keypress(Space),response,51.11999999999534,140599,140607.86,140623.88,140675,140678,2020-11-18T12:05:40Z,140708.08,4,2,exp,136,nonsense,transfer,NA,NA,You dove the rubber band with Antquant.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_80_1,w,keypress(w),response,70.9200000000128,140678,140691.4,140708.08,140779,140782,2020-11-18T12:05:40Z,140808.08,4,2,exp,136,nonsense,transfer,NA,NA,You dove the rubber band with Antquant.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_80,NA,NA,completion,155.11999999999534,140599,140607.86,140623.88,140779,140782,2020-11-18T12:05:40Z,140808.08,4,2,exp,136,nonsense,transfer,NA,NA,You dove the rubber band with Antquant.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
